institution_id,name,address,phone,fax,email,internet
73069719,Indian Association for the Cultivation of Science,"2A and 2B Raja S. C. Mullick Road
Jadavpur Kolkata 700032
Indien",+91 33 2473-4971,,helpdesk@iacs.res.in,Zur Homepage
20689974,Thüringisches Landesamt für Denkmalpflege und Archäologie,"Humboldtstraße 11
99423 Weimar
Deutschland",,,,Zur Homepage
40239801,University of Athens,"30, Panepistimiou str.
10679 Athens
Griechenland",+30 210 3689765,+30 210 3689694,helpdesk@noc.uoa.gr,Zur Homepage
20772774,Yale University,"P.O. Box 208120
New Haven CT 06520-8120
USA",,,,Zur Homepage
22995687,La Jolla Institute for Allergy and Immunology,"10355 Science Center Drive
San Diego
USA",,,,http://www.lji.org/faculty-research/labs/von-herrath/#overview
288637417,KNMS Klinikum Nürnberg Medical School GmbH,"Prof.-Ernst-Nathan-Straße 1
90419 Nürnberg
Deutschland",+49 911 398-3502,,becke@klinikum-nuernberg.de,Zur Homepage
26456554,St. Mauritius Therapieklinik,"Strümper Straße 111
40670 Meerbusch
Deutschland",+49 2159 679-0,+49 2159 679-1566,neurologie@stmtk.de,Zur Homepage
280883319,Institute F.-A. Forel Université de Genève,"10, route de suisse
1290 Versoix
Schweiz",,,,
238656726,Egypt-Japan University of Science and Technology,"P.O. Box 179
Alexandria
Ägypten",,,,Zur Homepage
262594,Centre de Recherche Pétrographique et Géochimique,"15 rue Notre Dame des Pauvres
54501 Vandoeuvre-lès-Nancy
Frankreich",,,,
37965910,The Hospital for Sick Children,"555 University Avenue
Toronto ON M5G 1X8
Kanada",+1 416 813-1500,,,Zur Homepage
318405384,Epidemiologisches Krebsregister Niedersachsen Registerstelle OFFIS CARE GmbH,"Industriestraße 9
26121 Oldenburg
Deutschland",+49 441 361056-12,+49 441 361056-10,registerstelle@krebsregister-niedersachsen.de,Zur Homepage
10544,Hochschule für Jüdische Studien Heidelberg,"Landfriedstraße 12
69117 Heidelberg
Deutschland",+49 6221 54192-40,+49 6221 54192-09,sekretariat-rektor@hfjs.eu,Zur Homepage
259661043,Royal Museum for Central Africa,"Leuvensesteenweg 13
3080 Tervuren
Belgien",+32 2 7695476,,,Zur Homepage
62051461,State Marine Technical University,"3, Lotsmanskaya Str.
St. Petersburg 190008
Russische Föderation",+7 812 7571055,+7 812 7138109,,Zur Homepage
10329,Hochschule Worms,"Erenburgerstraße 19
67549 Worms
Deutschland",+49 6241 509-0,+49 6241 509-222,kontakt@hs-worms.de,Zur Homepage
15483,Rheinische Friedrich-Wilhelms-Universität Bonn Helmholtz-Institut für Strahlen- und Kernphysik,"Nußallee 14-16
53115 Bonn
Deutschland",+49 228 73-2203,+49 228 73-2505,sekretar@hiskp.uni-bonn.de,Zur Homepage
226662454,Danish Technological Intitute (DTI),"Gregersensvej 3
2630 Taastrup
Dänemark",+45 72 202000,+45 72 202019,info@teknologisk.dk,Zur Homepage
80320415,Universitätsklinikum Magdeburg AöR,"Leipziger Straße 44
39120 Magdeburg
Deutschland",+49 391 67-01,,,Zur Homepage
14108322,"Dept Dinàmica de la Terra i de l'Oceà Diagonal Sud, Facultat de Ciències de la Terra","MARTÍ I FRANQUES, S/N
08028 Barcelona
Spanien",,,,Zur Homepage
178791373,Soroka Medical Center,"
Beer Sheva 84101
Israel",+972 8 640-3963,+972 8 640-3901,IritBibi@clalit.org.il,Zur Homepage
10408,Hochschule Merseburg,"Eberhard-Leibnitz-Straße 2
06217 Merseburg
Deutschland",+49 3461 46-2902,+49 3461 46-2906,rektorat@hs-merseburg.de,Zur Homepage
215435996,Medizinisches Versorgungszentrum Dr. Stein + Kollegen,"Tomphecke 45
41169 Mönchengladbach
Deutschland",+49 2161 8194-0,+49 2161 8194-50,info@labor-stein.de,Zur Homepage
213739662,M&C TechGroup Germany GmbH,"Rehhecke 79
40885 Ratingen
Deutschland",+49 2102 935-0,+49 2102 935-111,info@mc-techgroup.com,Zur Homepage
33790076,DS Technologie Werkzeugmaschinenbau GmbH,"Hugo-Junkers-Straße 12-32
41236 Mönchengladbach
Deutschland",+49 2166 454-0,+49 2166 454-300,,Zur Homepage
186271755,Université Paris-Est Créteil Val de Marne,"61, Avenue du Général de Gaulle
94010 Créteil
Frankreich",,,,Zur Homepage
341447896,Istanbul University Faculty of Geophysical Engineering,"
34452 Istanbul
Türkei",,,,
19923685,Bulgarian Academy of Science Stephan Angeloff Institute of Microbiology,"Acad. G. Bonchev Str. 26
1113 Sofia
Bulgarien",+359 2 979-31-57,+359 2 70-01-09,micb@microbio.bas.bg,Zur Homepage
970756,Württembergische Landesbibliothek Bibliothek für Zeitgeschichte,"Konrad-Adenauer-Straße 8
70173 Stuttgart
Deutschland",+49 711 212-4516,+49 711 212-4517,bfz@wlb-stuttgart.de,Zur Homepage
20300,Technische Universität Bergakademie Freiberg Institut für Geologie,"Bernhard-von-Cotta-Straße 2
09599 Freiberg
Deutschland",+49 3731 39-3296,+49 3731 39-3599,Maritta.Beyer@geo.tu-freiberg.de,Zur Homepage
216066164,Deutsches Theatermuseum,"Galeriestraße 4a
80539 München
Deutschland",,,info@deutschestheatermuseum.de,Zur Homepage
214078703,Ministry of Forestry,"
Pyinmana
Myanmar",+95 67 405004,,mofpma@mptmail.net.mm,Zur Homepage
13013,Institut für Geschichtliche Landeskunde e. V. an der Johannes Gutenberg-Universität Mainz,"Hegelstraße 59
55122 Mainz
Deutschland",+49 6131 39-238300,+49 6131 39-38310,igl@uni-mainz.de,Zur Homepage
21091728,Lehigh University,"27 Memorial Drive West
Bethlehem PA 18015
USA",+1 610 758-3000,,,Zur Homepage
981899,Haus des Dokumentarfilms - Europäisches Medienforum Stuttgart,"Teckstraße 62
70190 Stuttgart
Deutschland",+49 711 997808-0,+49 711 997808-20,hdf@hdf.de,Zur Homepage
50376928,WWF International Thailand Programme Head of Marine & Coastal Resources,"Paholyothin Road, Kling Luang
Pathumthani 12120
Thailand",,,,
217220714,Wissenschaftliches Institut der TK für Nutzen und Effizienz im Gesundheitswesen (WINEG),"Bramfelder Straße 140
22305 Hamburg
Deutschland",+49 40 6909-2302,,,Zur Homepage
101803865,Hungarian Academy of Sciences Institute of Experimental Medicine,"P.O.Box 67
1450 Budapest
Ungarn",+36 1 210-9400,+36 1 210-9423,info@koki.hu,Zur Homepage
20756302,Fam. W. Honal,"Eschenstraße 5
85716 Oberschleißheim
Deutschland",,,,
240585358,Sauer GmbH Entwicklung ULTRASONIC,"Gildemeisterstraße 1
55758 Stipshausen
Deutschland",+49 6544 9919967,,Jens.Ketelaer@gildemeister.com,
29578,Bonn International Center for Conversion (BICC),"Pfarrer-Byns-Straße 1
53121 Bonn
Deutschland",+49 228 91196-0,+49 228 91196-22,bicc@bicc.de,Zur Homepage
276057950,Tel Aviv University School of Psychological Sciences,"
Tel Aviv
Israel",,,,
235894299,Estonian Research Council (ETAG),"Soola 8
Tartu 51013
Estland",+372 730 0324,,etag@etag.ee,
20762890,Russian Academy of Sciences (RAS) Institute of Plant Physiology,"Botanicheskaya 35
127276 Moscow
Russische Föderation",,,,
279335334,Faculty of Information Sciences and Arts,"2100 Kujirai Kawagoe
Saitama 508585
Japan",,,,
10175,Deutsches Archäologisches Institut (DAI),"Podbielskiallee 69-71
14195 Berlin
Deutschland",+49 30 187711-0,+49 30 187711-168,info@dainst.de,Zur Homepage
262714,Université Joseph Fourier,"BP 53
38041 Grenoble CEDEX 9
Frankreich",+33 476 51-4600,+33 476 51-4848,celaio@ujf-grenoble.fr,Zur Homepage
69157916,Institut National de Recherche Biomédicale,"Avenue de la Démocratie
Kinshasa 1
Demokratische Republik Kongo",+243 12 20163,,inrbrdc@yahoo.fr,Zur Homepage
21092588,University of the Aegean,"University Hill
81100 Rhodes
Griechenland",,,,Zur Homepage
343045444,Fundo Regional para a Ciência e Tecnologia (FRCT),"Rua do Mercado, Nº 21
9500-326 Ponta Delgada
Portugal",,,,Zur Homepage
41550122,McMaster University,"1280 Main Street West
Hamilton ON L8S 4L8
Kanada",+1 905 525-9140,,,Zur Homepage
21092140,Universidade Metodista de Piracicaba (UNIMEP),"Rodovia Luis Ometto (SP 306)
13451-900 Santa Bárbara d'Oeste SP
Brasilien",,,,Zur Homepage
283660393,4initia GmbH Consulting / Asset Management,"Reinhardtstraße 46
10117 Berlin
Deutschland",,,,
243530362,Keck Graduate Institute of Applied Life Sciences,"535 Watson Drive
Claremont CA 91711
USA",+1 909 607-7855,+1 909 607-8086,,Zur Homepage
23904,Freie Universität Berlin Bibliothek des John-F.-Kennedy-Instituts,"Lansstraße 7-9
14195 Berlin
Deutschland",+49 30 838-52862,+49 30 838-52860,library@jfki.fu-berlin.de,Zur Homepage
46261203,Academy of Sciences of Moldova Institute of Applied Physics,"5, Academiei str
Chisinau MD 2028
Moldau",+373 2 738170,,director@phys.asm.md,
21093584,Uppsala University,"P.O. Box 256
751 05 Uppsala
Schweden",+46 18 471-0000,,,Zur Homepage
34547795,Institute of Psychiatry De Crespigny Park London,"PO BOX P046
London SE 5 8AF
Großbritannien",,,,
20730488,Interuniversity Micro Electronics Center (IMEC),"Kapeldreef 75
3001 Leuven
Belgien",+32 16 281211,+32 16 229400,,Zur Homepage
20758846,Ontario Cancer Center Located at Princess Margaret Hospital,"620 University Ave
Toronto ON M5G 2C
Kanada",+1 416 946-2000,,,Zur Homepage
50684672,St. Petersburg State Institute of Technology,"26 Moskovsky Prospect
St. Petersburg 190013
Russische Föderation",+7 812 316-44-95,+7 812 710-62-85,office@lti-gti.ru,Zur Homepage
120381202,Stadtmuseum Simeonstift Trier,"Simeonstiftplatz 1
54290 Trier
Deutschland",+49 651 718-1459,+49 651 718-1458,stadtmuseum@trier.de,Zur Homepage
180959170,The Moscow School of Social and Economic Sciences,"82-2-256 Vernadskogo prospect
Moscow 119571
Russische Föderation",+7 495 434-7282,+7 495 434-7547,,Zur Homepage
39153742,Sakarya University,"Esentepe Kampusu
54187 Sakarya
Türkei",,,,Zur Homepage
20707532,Diabeteszentrum Bad Lauterberg,"Kirchberg 21
37431 Bad Lauterberg
Deutschland",+49 5524 81-1,,klinik@diabeteszentrum.de,Zur Homepage
58980337,Maria Curie-Sklodowska University,"Pl. Marii Curie-Sklodowskiej 5
20-031 Lublin
Polen",+48 81 5375218,+48 81 5375220,rstraszy@ramzes.umcs.lublin.pl,Zur Homepage
20768914,Mönchguter Museen im Oseebad Göhren,"Sandstraße 4
18586 Göhren
Deutschland",+49 38308 2175,+49 38308 66745,info@moenchguter-museen-ruegen.de,Zur Homepage
326752509,University of Cambridge Centre for Molecular Informatics University Chemical Laboratory,"Lensfield Road
Cambridge CB2 1EW
Großbritannien",,,,
10099,Kiepenheuer-Institut für Sonnenphysik (KIS),"Schöneckstraße 6
79104 Freiburg
Deutschland",+49 761 3198-0,+49 761 3198-111,secr@leibniz-kis.de,Zur Homepage
10414,Leibniz-Institut für Photonische Technologien e.V. (IPHT),"Albert-Einstein-Straße 9
07745 Jena
Deutschland",+49 3641 2060-301,+49 3641 2060-99,martina.hampel@ipht-jena.de,Zur Homepage
194344926,KfH Kuratorium für Dialyse und Nierentransplantation e.V.,"Martin-Behaim-Straße 20
63263 Neu-Isenburg
Deutschland",+49 6102 359-0,+49 6102 359-410,info@kfh-dialyse.de,Zur Homepage
13030,Institut für Bioprozess- und Analysenmesstechnik e.V.,"Rosenhof
37308 Heilbad Heiligenstadt
Deutschland",+49 3606 671-0,+49 3606 671-200,iba@iba-heiligenstadt.de,Zur Homepage
388204264,Scuola Normale Superiore (SNS),"Piazza degli Strozzi 1
50123 Firenze
Italien",,,,
51237619,Landesinstitut für Lehrerbildung und Schulentwicklung,"Felix-Dahn-Straße 3
20357 Hamburg
Deutschland",+49 40 42801-2360,+49 40 42801-2799,li@li-hamburg.de,Zur Homepage
200434472,Universidade de Lisboa Faculdade de Ciencias Centro de Biologia Ambiental,"Campo Grande
1749-016 Lisboa
Portugal",+351 2 17,+351 2 17,,Zur Homepage
980465,Forschungsinstitut der deutschen Zementindustrie (FIZ),"Tannenstraße 2
40476 Düsseldorf
Deutschland",+49 211 4578-1,+49 211 4578-296,info@vdz-online.de,Zur Homepage
192569105,Academy of Sciences of the Czech Republic Institute of Chemical Process Fundamentals,"Rozvojova 135
16502 Praha 2
Tschechische Republik",+420 220 390-111,+420 220 920-661,icecas@icpf.cas.cz,Zur Homepage
21090700,Università degli studi di Napoli Federico II,"Corso Umberto I
80138 Napoli
Italien",+39 81 253-1111,,webint@unina.it,Zur Homepage
19943435,Kyoto University,"Yoshida-Honmachi, Sakyo-Ku
Kyoto 606 - 8501
Japan",,,,Zur Homepage
181843411,"Roosevelt University Department of Biological, Chemical and Physical Sciences","430 South Michigan Avenue
Chicago IL 60605
USA",,,,
260878233,Institut de Pharmacologie et de Biologie Structurale (IPBS) - UMR 5089 Centre National de la Recherche Scientifique (CNRS),"205 route de Narbonne
31077 Toulouse Cedex 04
Frankreich",+33 5 61175900,+33 5 61175994,direction@ipbs.fr,Zur Homepage
20750800,Tokyo International University,"
Tokyo
Japan",,,,Zur Homepage
972500,Johannes a Lasco Bibliothek Große Kirche Emden,"Kirchstraße 22
26721 Emden
Deutschland",+49 4921 9150-0,+49 4921 9150-50,lasco@jalb.de,Zur Homepage
20767350,Academy of Sciences of the Czech Republic J. Heyrovsky Institute of Physical Chemistry,"Dolejskova 2155/3
18223 Praha 8
Tschechische Republik",+420 2 8658-3014,+420 2 8658-2307,director@jh-inst.cas.cz,Zur Homepage
60024212,Wirtschaftsforschung und Politikberatung,"Pettenkoferstraße 16-18
10247 Berlin
Deutschland",+49 30 4004358-8,+49 30 4004358-9,Kaltenborn@wipol.de,Zur Homepage
53060084,Instituto de Investigaciones de Citricos y Frutales (IICF),"
La Habana
Kuba",,,,
183034116,Verband Deutsch-Türkischer Agrar- und Naturwissenschaftler Deutsche Sektion Herrn Dr. Martin Kücke,"Bundesallee 50
38116 Braunschweig
Deutschland",+49 531 596-2417,+49 531 596-2399,martin.kuecke@jki.bund.de,
238017172,GuD Consult GmbH,"Darwinstraße 13
10589 Berlin
Deutschland",+49 30 789089-0,+49 30 789089-89,office@gudconsult.de,Zur Homepage
29665,Max-Planck-Institut für Biophysik Abteilung Strukturbiologie,"Max-von-Laue-Straße 3
60438 Frankfurt am Main
Deutschland",+49 69 6303-3001,+49 69 6303-3002,franziska.langheinrich@mpibp-frankfurt.mpg.de,
29951,Thüringer Landesanstalt für Umwelt und Geologie,"Göschwitzer Straße 41
07745 Jena
Deutschland",+49 3641 684-0,+49 3641 684-222,TLUG.Post@tlugjena.thueringen.de,Zur Homepage
277036939,Division of Nephrology Boston Children's Hospital,"300 Longwood Avenue
Boston MA 02115
USA",+1 617 355-6129,,tobias.hermle@childrens.harvard.edu,Zur Homepage
323115250,Coventry University Centre for dance research,"Priory Street
Coventry CV1 5FB
Großbritannien",,,,
16743,Justus-Liebig-Universität Gießen Fachbereich Biologie und Chemie Institut für Genetik,"Heinrich-Buff-Ring 58-62
35392 Gießen
Deutschland",+49 641 99-35460,+49 641 99-35469,rainer.renkawitz@gen.bio.uni-giessen.de,Zur Homepage
13221,Humboldt-Universität zu Berlin Universitätsbibliothek,"Geschwister-Scholl-Straße 1/3
10117 Berlin
Deutschland",+49 30 2093-99399,+49 30 2093-99311,andreas.degkwitz@ub.hu-berlin.de,Zur Homepage
318640068,University of Copenhagen Faculty of Health The Danish Stem Cell Center (DanStem),"Blegdamsvej 3B
2200 København
Dänemark",,,,
242598168,fiagon GmbH,"Neuendorfstraße 23b
16761 Hennigsdorf
Deutschland",+49 3302 201-2110,+49 3302 201-2115,info@fiagon.de,Zur Homepage
10645,Fraunhofer-Institut für Bauphysik (IBP),"Nobelstraße 12
70569 Stuttgart
Deutschland",+49 711 970-00,+49 711 970-3395,hauser@ibp.fraunhofer.de,Zur Homepage
20762958,Neurologisches Rehabilitationszentrum Greifswald gGmbH,"Karl-Liebknecht-Ring 26A
17491 Greifswald
Deutschland",+49 3834 871-0,+49 3834 871-102,info@nrz-greifswald.de,Zur Homepage
399777568,"Hudson Institute of Medical Research Department of Molecular and Translational Science Monash University Faculty of Medicine, Nursing and Health Sciences","Wright Street 27-31
Clayton 3168
Australien",,,,Zur Homepage
74606508,Montreal Heart Institute,"5000 Bélanger Street
Montreal Québec H1T 1C8
Kanada",+1 514 376-3330,,,Zur Homepage
25781,SLK-Kliniken Heilbronn GmbH,"Am Gesundbrunnen 20-26
74078 Heilbronn
Deutschland",+49 7131 49-4001,+49 7131 49-2499,info@slk-kliniken.de,Zur Homepage
422315,The City University of New York,"535 East 80th Street
New York City NY 10075
USA",+1 212 794-5555,,,Zur Homepage
14110,Johannes Gutenberg-Universität Mainz Universitätsbibliothek Zentralbibliothek,"Jakob-Welder-Weg 6
55128 Mainz
Deutschland",+49 6131 39-22633,,info@ub.uni-mainz.de,Zur Homepage
10381,Hochschule Neubrandenburg,"Brodaer Straße 2
17033 Neubrandenburg
Deutschland",+49 395 5693-101,+49 395 5693-199,rektor@hs-nb.de,Zur Homepage
313909385,alpS GmbH,"Grabenweg 68
6020 Innsbruck
Österreich",,,,
240470025,Stadtarchiv Kiel,"Fleethörn 9
24103 Kiel
Deutschland",+49 431 901-3420,,,Zur Homepage
10272,Westfälische Wilhelms-Universität Münster,"Schlossplatz 2
48149 Münster
Deutschland",+49 251 83-0,+49 251 83-32090,verwaltung@uni-muenster.de,Zur Homepage
58938988,AgResearch Limited,"East Street
Hamilton 3240
Neuseeland",+64 7 856-2836,+64 7 838-5012,,Zur Homepage
397380471,Faculty of Information Studies Novo Mesto (FIS),"Ljubljanska cesta 31A
8000 Novo mesto
Slowenien",,,info@fis.unm.si,Zur Homepage
397434742,ETH Zürich Department of Earth Sciences,"Sonneggstrasse 5
8092 Zürich
Schweiz",,,,
62051625,"California State University, Long Beach","1250 Bellflower Boulevard
Long Beach CA 90840
USA",+1 562 985-4111,,,Zur Homepage
20764892,New York University,"70 Washington Square South
New York City NY 10012
USA",+1 212 998-1212,,,Zur Homepage
46588423,Université de Cocody,"01 BP V34
Abidjan 01
Côte d'Ivoire",,,servicecourrier@ucocody.ci,Zur Homepage
20706740,Hessisches Landesarchiv Hessisches Staatsarchiv Marburg,"Friedrichsplatz 15
35037 Marburg
Deutschland",+49 6421 9250-0,+49 6421 1611-25,poststelle@stama.hessen.de,Zur Homepage
178693482,Ryerson University,"350 Victoria Street
Toronto ON M5B 2K3
Kanada",+1 416 979-5035,,,Zur Homepage
269013837,Faculty of Arts University of Melbourne,"Parkville 3010 VIC
Melbourne
Australien",,,,
41939377,Rigshospitalet,"Blegdamsvej 9
2100 København
Dänemark",+45 35 453545,,rigshospitalet@rh.hosp.dk,Zur Homepage
216736658,National University of La Pampa,"
6300 Santa Rosa
Argentinien",+54 2954 451600,,info@unlpam.edu.ar,Zur Homepage
271674601,"Ghent University Faculty of Psychology and Educational Sciences Department of Personnel Management, Work and Organizational Psychology","Henri Dunantlaan 2
9000 Gent
Belgien",+32 9 264 64,+32 9 264 64,,Zur Homepage
10713,IHF Institut für Hormon- und Fortpflanzungsforschung GmbH,"Grandweg 64
22529 Hamburg
Deutschland",+49 40 42803-1550,+49 40 42803-1699,info@ihf.de,
249167800,Guilin University of Technology,"12, Jianganlu
541004 Guilin
China",+86 773 445621,+86 773 442796,,Zur Homepage
20770142,Indian Institute of Geomagnetism Colaba (PO),"
Mumbai 400 005
Indien",+91 22 27484017,+91 22 27480763,postmast@iigs.iigm.res.in,
21091756,Universidade de Lisboa,"Alameda da Universidade
1649-004 Lisboa
Portugal",+351 2 17967-624,+351 2 17933-624,reitoria@reitoria.ul.pt,Zur Homepage
319164293,"School of Physical Science Faculty of Science, Technology, Engineering & Mathematics The Open University","Walton Hall
Milton Keynes MK7 6AA
Großbritannien",,,,
20780846,Russian Academy of Sciences Ioffe Institute,"26 Polytekhnicheskaya
St. Petersburg 194021
Russische Föderation",+7 812 297-2245,+7 812 297-1017,post@mail.ioffe.ru,Zur Homepage
33504988,GMA - Gesellschaft für Marine Aquakultur mbH,"Hafentörn
25761 Büsum
Deutschland",+49 4834 965399-0,+49 4834 965399-99,info@gma-buesum.de,Zur Homepage
398576378,Klinik Alpenblick,"Kurweg 9
88316 Isny
Deutschland",+49 7562 71-1411,+49 7562 71-1495,info@klinik-alpenblick.de,Zur Homepage
236521663,Russian Academy of Sciences Institute of Biochemistry and Genetics,"
450054 Ufa
Russische Föderation",+7 347 2356088,,,Zur Homepage
56297384,Richard-Strauss-Institut,"Schnitzschulstraße 19
82467 Garmisch-Partenkirchen
Deutschland",+49 8821 910-950,+49 8821 910-960,rsi@garmisch-partenkirchen.de,Zur Homepage
15101,Freie Universität Berlin Institut für Geologische Wissenschaften,"Malteserstraße 74-100
12249 Berlin
Deutschland",+49 30 838-70575,+49 30 838-70723,plansec@zedat.fu-berlin.de,Zur Homepage
28729,Universität Erfurt Philosophische Fakultät Seminar für Medien und Kommunikationswissenschaft,"Nordhäuser Straße 63
99089 Erfurt
Deutschland",+49 361 737-4170,+49 361 737-4179,philfak.kw@uni-erfurt.de,Zur Homepage
13037,Staatlich anerkannte Fachhochschule Wedel Gemeinnützige Schulgesellschaft mbH,"Feldstraße 143
22880 Wedel
Deutschland",+49 4103 8048-0,+49 4103 8048-39,sekretariat@fh-wedel.de,Zur Homepage
193897679,Kreisarchiv Sömmerda,"Rheinmetallstraße 9
99610 Sömmerda
Deutschland",+49 3634 354-851,+49 3634 354-854,kreisarchiv@lra-soemmerda.de,Zur Homepage
244581041,Institute for High Energy Physics (IHEP),"
142281 Protvino
Russische Föderation",,,,Zur Homepage
240767431,TATA Interactive Systems GmbH,"Neckarhalde 55
72070 Tübingen
Deutschland",+49 7071 79420,,weber@topsim.com,
12999,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA),"Postfach 170202
44061 Dortmund
Deutschland",+49 231 9071-0,+49 231 9071-2454,poststelle@baua.bund.de,Zur Homepage
335877518,Leibniz-Institut für Arbeitsforschung an der TU Dortmund (IfADo) Projektgruppe Neuromodulation,"Ardeystraße 67
44139 Dortmund
Deutschland",+49 231 1084-301,,nitsche@ifado.de,Zur Homepage
190049187,Ministry of Energy & Mining Geological Research Authority of the Sudan,"P. O. Box 410
Khartoum
Sudan",,,,Zur Homepage
262530,Physikalisch-Technische Bundesanstalt (PTB),"Abbestraße 2-12
10587 Berlin
Deutschland",+49 30 3481-0,,info@ptb.de,Zur Homepage
244538810,"Naturmuseum Südtirol, Bozen","Bindergasse 1
39100 Bolzano
Italien",+39 471 412960,+39 471 412979,info@naturmuseum.it,Zur Homepage
410995765,Museum of Islamic Art,"Postfach P.O. 2777
Doha
Katar",,,,
48575113,Georgia Health Sciences University,"1120 15th Street
Augusta GA 30912
USA",+1 706 721-0211,,,Zur Homepage
981851,Planetarium und Sternwarte Königsleiten,"Königsleiten 29
5742 Wald im Pinzgau
Österreich",+43 6564 20014,+43 6564 20015,sternwarte.kgl@aon.at,Zur Homepage
10224,GSI Helmholtzzentrum für Schwerionenforschung GmbH,"Planckstraße 1
64291 Darmstadt
Deutschland",+49 6159 71-0,,info@gsi.de,Zur Homepage
360845003,University of Copenhagen Department of Biology Section for Ecology and Evolution,"Universitetsparken 15
2100 København
Dänemark",,,,Zur Homepage
20743732,Verbundzentrale des GBV (VZG),"Postfach 2932
37070 Göttingen
Deutschland",+49 551 39-5207,+49 551 39-2406,gbv@gbv.de,Zur Homepage
10105,Ruprecht-Karls-Universität Heidelberg Zentrum für Astronomie Landessternwarte Königstuhl (LSW),"Königstuhl 12
69117 Heidelberg
Deutschland",+49 6221 5417-91,+49 6221 5417-02,A.Quirrenbach@lsw.uni-heidelberg.de,Zur Homepage
10634,Technische Hochschule Wildau,"Hochschulring 1
15745 Wildau
Deutschland",+49 3375 508-300,+49 3375 500-324,gabriele.jancke@th-wildau.de,Zur Homepage
20685744,Institut für Medienforschung und Urbanistik (IMU),"Hermann-Lingg-Straße 10
80336 München
Deutschland",+49 89 544126-0,+49 89 544126-11,imu-muenchen@imu-institut.de,Zur Homepage
40771660,National Research Council Canada,"1200 Montreal Road
Ottawa ON K1A 0R6
Kanada",+1 613 993-9101,+1 613 952-9907,info@nrc-cnrc.gc.ca,Zur Homepage
20755494,"MIHO-Museum (Kyoto, Japan)","
Berlin
Deutschland",,,,
234280206,Forest Research Institute - ERTI,"Várkerület 30/A.
9600 Sárvár
Ungarn",+36 95 320-070,+36 95 320-252,borovics@ertisarvar.hu,Zur Homepage
34918015,University of Economics,"nám. W. Churchilla 4
130 67 Praha 3
Tschechische Republik",+420 224 095-111,+420 224 220-657,webmaster@vse.cz,Zur Homepage
386243721,Universitätklinik für Chirurgie Klinische Abteilung für Transplantationschirurgie,"Auenbruggerplatz 29 E
A-8036 Graz
Österreich",+43 316 38513800,,Peter.Schemmer@medunigraz.at,
251425096,Christmas Island and Pulu Keeling National Parks,"
Christmas Island 6798
Australien",+61 8 9162-6678,+61 8 9162-6680,Michael.Misso@environment.gov.au,Zur Homepage
20763168,Dept. of Pathology University of California,"
USA
USA",,,,
163474821,Stadtverwaltung Pohlheim,"Ludwigstraße 31
35415 Pohlheim
Deutschland",+49 6403 606-0,+49 6403 606-66,info@pohlheim.de,Zur Homepage
29446682,Salzgitter Mannesmann Forschung GmbH,"Eisenhüttenstraße 99
38239 Salzgitter
Deutschland",+49 5341 21-5348,+49 5341 21-2727,,
393817180,Neoma Business School Campus Reims,"59 rue Pierrre Tattinger
51726 Reims
Frankreich",,,,
17792148,Akademie der bildenden Künste Wien,"Schillerplatz 3
1010 Wien
Österreich",+43 1 58816255,,,
42185449,Griffith University,"Parklands Drive
Southport QLD 4222
Australien",+61 7 5552-8800,,international@griffith.edu.au,Zur Homepage
287245271,Department of Psychology Yale University,"Postfach Box 208205
New Haven CT
USA",+1 203 432-4500,+1 203 432-7172,,Zur Homepage
208457497,Charité - Universitätsmedizin Berlin Charité Campus Mitte Centrum für Schlaganfall-Forschung Berlin,"Charitéplatz 1
10117 Berlin
Deutschland",+49 30 450-560606,+49 30 450-560952,csb@charite.de,Zur Homepage
343702397,University Assiut Faculty of Veterinary Medicine Department of Animal Medicine (Infectious diseases),"
71526 Assiut
Ägypten",,,,
17854719,TeGenero ImmunoTherapeutics AG Science Park Würzburg,"Friedrich-Bergius-Ring 15
97076 Würzburg
Deutschland",+49 931 35962-0,+49 931 35962-11,info@tegenero.com,Zur Homepage
251263828,Beijing Academy of Agriculture and Forestry Sciences Institute of Plant and Environment Protection,"No. 9 of Shu Guang Hua Yuan ZhongLu
Beijing 100097
China",,,,
77104378,Consiglio Nazionale delle Ricerche (CNR),"Piazzale Aldo Moro 7
00185 Roma
Italien",+39 649 933044,+39 649 932905,nazzareno.andreani@cnr.it,Zur Homepage
20756174,"SCAU, GUANGZHOU","
Guangzhou
China",,,,
314419430,Shriners Hospital for Children,"1003 Decarie Blvd
Montreal H4A0A9 (Quebec)
Kanada",,,,
21093712,"California State University, Northridge","18111 Nordhoff Street
Northridge CA 91330
USA",+1 818 677-1200,,,Zur Homepage
195419547,State University of Tetovo,"Str. Ilinden nn
1200 Tetovo
Mazedonien",,,,Zur Homepage
20757246,National Renewable Energy Laboratory (NREL),"Cole Blvd. 1617
Golden CO 80401-3393
USA",,,,Zur Homepage
20776106,Bulgarian Academy of Sciences Centre of Biomedical Engineering Department of Modelling and Optimization of Bioprocess Systems,"105, Acad. G. Bonchev Straße
1113 Sofia
Bulgarien",,,,Zur Homepage
25626,Bundesinstitut für Kultur und Geschichte der Deutschen im östlichen Europa (BKGE),"Johann-Justus-Weg 147a
26127 Oldenburg
Deutschland",+49 441 96195-0,+49 441 96195-33,bkge@bkge.uni-oldenburg.de,Zur Homepage
20763240,Institut für Wirtschaftsforschung,"
Ho Chi Minh City
Vietnam",,,,
